time, co2, tvoc, rh, temp
2020-11-08T10:52:36,481,12,39.67,28.23
2020-11-08T10:52:46,481,12,39.63,28.22
2020-11-08T10:52:56,473,11,39.61,28.22
2020-11-08T10:53:06,466,10,39.63,28.21
2020-11-08T10:53:16,478,11,39.64,28.20
2020-11-08T10:53:26,464,9,39.59,28.21
2020-11-08T10:53:36,461,9,39.59,28.22
2020-11-08T10:53:46,461,9,39.61,28.21
2020-11-08T10:53:56,464,9,39.60,28.21
2020-11-08T10:54:06,461,9,39.60,28.23
2020-11-08T10:54:16,466,10,39.60,28.22
2020-11-08T10:54:26,460,9,39.57,28.22
2020-11-08T10:54:36,460,9,39.56,28.23
2020-11-08T10:54:46,461,9,39.54,28.23
2020-11-08T10:54:56,456,8,39.52,28.24
2020-11-08T10:55:06,456,8,39.52,28.23
2020-11-08T10:55:16,461,9,39.54,28.21
2020-11-08T10:55:26,471,10,39.55,28.22
2020-11-08T10:55:36,478,11,39.59,28.22
2020-11-08T10:55:46,485,12,39.63,28.20
2020-11-08T10:55:56,488,13,39.62,28.22
2020-11-08T10:56:06,485,12,39.64,28.21
2020-11-08T10:56:16,478,11,39.59,28.22
2020-11-08T10:56:26,473,11,39.58,28.21
2020-11-08T10:56:36,471,10,39.58,28.22
2020-11-08T10:56:46,466,10,39.57,28.22
2020-11-08T10:56:56,471,10,39.57,28.23
2020-11-08T10:57:06,476,11,39.56,28.23
2020-11-08T10:57:16,471,10,39.55,28.24
2020-11-08T10:57:26,460,9,39.54,28.22
2020-11-08T10:57:36,460,9,39.54,28.23
2020-11-08T10:57:46,473,11,39.56,28.24
2020-11-08T10:57:56,464,9,39.54,28.24
2020-11-08T10:58:06,460,9,39.56,28.23
2020-11-08T10:58:16,454,8,39.55,28.24
2020-11-08T10:58:26,471,10,39.60,28.23
2020-11-08T10:58:36,481,12,39.60,28.24
2020-11-08T10:58:46,495,14,39.63,28.24
2020-11-08T10:58:56,481,12,39.61,28.22
2020-11-08T10:59:06,481,12,39.60,28.24
2020-11-08T10:59:16,478,11,39.57,28.25
2020-11-08T10:59:26,464,9,39.57,28.24
2020-11-08T10:59:36,471,10,39.58,28.26
2020-11-08T10:59:46,447,7,39.59,28.25
2020-11-08T10:59:56,452,7,39.60,28.27
2020-11-08T11:00:06,447,7,39.58,28.26
2020-11-08T11:00:16,454,8,39.59,28.26
2020-11-08T11:00:26,459,8,39.60,28.24
2020-11-08T11:00:36,473,11,39.60,28.25
2020-11-08T11:00:46,478,11,39.61,28.24
2020-11-08T11:00:56,478,11,39.61,28.23
2020-11-08T11:01:06,476,11,39.60,28.24
2020-11-08T11:01:16,466,10,39.64,28.22
2020-11-08T11:01:26,464,9,39.66,28.22
2020-11-08T11:01:36,464,9,39.63,28.24
2020-11-08T11:01:46,466,10,39.62,28.23
2020-11-08T11:01:56,473,11,39.63,28.24
2020-11-08T11:02:06,478,11,39.63,28.25
2020-11-08T11:02:16,464,9,39.62,28.24
2020-11-08T11:02:26,492,14,39.63,28.26
2020-11-08T11:02:36,476,11,39.62,28.27
2020-11-08T11:02:46,476,11,39.61,28.27
2020-11-08T11:02:56,478,11,39.58,28.29
2020-11-08T11:03:06,473,11,39.57,28.31
2020-11-08T11:03:16,464,9,39.55,28.31
2020-11-08T11:03:26,456,8,39.55,28.27
2020-11-08T11:03:36,447,7,39.57,28.28
2020-11-08T11:03:46,452,7,39.60,28.26
2020-11-08T11:03:56,464,9,39.61,28.27
2020-11-08T11:04:06,473,11,39.62,28.27
2020-11-08T11:04:16,470,10,39.61,28.24
2020-11-08T11:04:26,487,13,39.61,28.25
2020-11-08T11:04:36,481,12,39.61,28.25
2020-11-08T11:04:46,473,11,39.62,28.23
2020-11-08T11:04:56,473,11,39.63,28.23
2020-11-08T11:05:06,461,9,39.63,28.23
2020-11-08T11:05:16,461,9,39.61,28.24
2020-11-08T11:05:26,461,9,39.63,28.26
2020-11-08T11:05:36,461,9,39.65,28.25
2020-11-08T11:05:46,466,10,39.57,28.26
2020-11-08T11:05:56,447,7,39.62,28.24
2020-11-08T11:06:06,471,10,39.63,28.23
2020-11-08T11:06:16,461,9,39.60,28.23
2020-11-08T11:06:26,460,9,39.57,28.21
2020-11-08T11:06:36,456,8,39.56,28.22
2020-11-08T11:06:46,460,9,39.59,28.22
2020-11-08T11:06:56,461,9,39.57,28.23
2020-11-08T11:07:06,471,10,39.56,28.22
2020-11-08T11:07:16,464,9,39.55,28.22
2020-11-08T11:07:26,461,9,39.54,28.21
2020-11-08T11:07:36,461,9,39.53,28.23
2020-11-08T11:07:46,460,9,39.51,28.23
2020-11-08T11:07:56,460,9,39.51,28.24
2020-11-08T11:08:06,466,10,39.53,28.22
2020-11-08T11:08:16,476,11,39.55,28.23
2020-11-08T11:08:26,487,13,39.57,28.25
2020-11-08T11:08:36,476,11,39.54,28.26
2020-11-08T11:08:46,478,11,39.52,28.26
2020-11-08T11:08:56,478,11,39.53,28.26
2020-11-08T11:09:06,481,12,39.54,28.27
2020-11-08T11:09:16,496,14,39.55,28.28
2020-11-08T11:09:26,500,15,39.53,28.29
2020-11-08T11:09:36,503,15,39.49,28.29
2020-11-08T11:09:46,500,15,39.49,28.28
2020-11-08T11:09:56,500,15,39.48,28.28
2020-11-08T11:10:06,503,15,39.49,28.29
2020-11-08T11:10:16,507,16,39.47,28.30
2020-11-08T11:10:26,503,15,39.45,28.31
2020-11-08T11:10:36,500,15,39.42,28.29
2020-11-08T11:10:46,503,15,39.42,28.30
2020-11-08T11:10:56,490,13,39.37,28.30
2020-11-08T11:11:06,486,13,39.34,28.32
2020-11-08T11:11:16,476,11,39.35,28.32
2020-11-08T11:11:26,486,13,39.37,28.31
2020-11-08T11:11:36,478,11,39.35,28.30
2020-11-08T11:11:46,466,10,39.37,28.29
2020-11-08T11:11:56,470,10,39.34,28.29
2020-11-08T11:12:06,470,10,39.34,28.30
2020-11-08T11:12:16,470,10,39.33,28.30
2020-11-08T11:12:26,470,10,39.33,28.29
2020-11-08T11:12:36,481,12,39.37,28.31
2020-11-08T11:12:46,478,11,39.37,28.30
2020-11-08T11:12:56,466,10,39.35,28.29
2020-11-08T11:13:06,470,10,39.33,28.28
2020-11-08T11:13:16,470,10,39.35,28.30
2020-11-08T11:13:26,466,10,39.33,28.31
2020-11-08T11:13:36,456,8,39.30,28.31
2020-11-08T11:13:46,450,7,39.33,28.28
2020-11-08T11:13:56,452,7,39.34,28.30
2020-11-08T11:14:06,454,8,39.32,28.30
2020-11-08T11:14:16,454,8,39.31,28.30
2020-11-08T11:14:26,454,8,39.33,28.30
2020-11-08T11:14:36,456,8,39.34,28.29
2020-11-08T11:14:46,454,8,39.34,28.29
2020-11-08T11:14:56,454,8,39.35,28.30
2020-11-08T11:15:06,466,10,39.35,28.32
2020-11-08T11:15:16,454,8,39.25,28.31
2020-11-08T11:15:26,451,7,39.23,28.31
2020-11-08T11:15:36,453,8,39.26,28.31
2020-11-08T11:15:46,444,6,39.25,28.30
2020-11-08T11:15:56,435,5,39.23,28.29
2020-11-08T11:16:06,434,5,39.25,28.28
2020-11-08T11:16:16,437,5,39.26,28.28
2020-11-08T11:16:26,434,5,39.22,28.30
2020-11-08T11:16:36,447,7,39.28,28.31
2020-11-08T11:16:46,452,7,39.27,28.29
2020-11-08T11:16:56,452,7,39.19,28.32
2020-11-08T11:17:06,457,8,39.24,28.30
2020-11-08T11:17:16,465,9,39.24,28.30
2020-11-08T11:17:26,462,9,39.24,28.31
2020-11-08T11:17:36,460,9,39.20,28.29
2020-11-08T11:17:46,457,8,39.16,28.31
2020-11-08T11:17:56,455,8,39.09,28.31
2020-11-08T11:18:06,448,7,39.09,28.30
2020-11-08T11:18:16,443,6,39.05,28.30
2020-11-08T11:18:26,437,5,38.98,28.28
2020-11-08T11:18:36,434,5,38.98,28.29
2020-11-08T11:18:46,432,4,39.04,28.28
2020-11-08T11:18:56,441,6,39.10,28.29
2020-11-08T11:19:06,448,7,39.12,28.29
2020-11-08T11:19:16,457,8,39.18,28.31
2020-11-08T11:19:26,457,8,39.09,28.31
2020-11-08T11:19:36,453,8,39.05,28.30
2020-11-08T11:19:46,453,8,39.10,28.30
2020-11-08T11:19:56,462,9,39.15,28.30
2020-11-08T11:20:06,472,10,39.18,28.30
2020-11-08T11:20:16,472,10,39.10,28.31
2020-11-08T11:20:26,470,10,39.05,28.31
2020-11-08T11:20:36,455,8,38.94,28.30
2020-11-08T11:20:46,455,8,38.99,28.31
2020-11-08T11:20:56,455,8,38.99,28.33
2020-11-08T11:21:06,438,5,38.84,28.35
2020-11-08T11:21:16,419,2,38.77,28.32
2020-11-08T11:21:26,417,2,38.84,28.33
2020-11-08T11:21:36,419,2,38.82,28.33
2020-11-08T11:21:46,417,2,38.84,28.31
2020-11-08T11:21:56,432,4,38.96,28.31
2020-11-08T11:22:06,441,6,38.94,28.30
2020-11-08T11:22:16,455,8,38.94,28.29
2020-11-08T11:22:26,455,8,38.99,28.31
2020-11-08T11:22:36,462,9,38.97,28.30
2020-11-08T11:22:46,457,8,38.97,28.29
2020-11-08T11:22:56,455,8,38.98,28.30
2020-11-08T11:23:06,453,8,38.97,28.29
2020-11-08T11:23:16,525,19,39.02,28.30
2020-11-08T11:23:26,519,18,39.04,28.30
2020-11-08T11:23:36,496,14,39.04,28.30
2020-11-08T11:23:46,480,12,38.92,28.30
2020-11-08T11:23:56,480,12,38.99,28.30
2020-11-08T11:24:06,470,10,38.85,28.32
2020-11-08T11:24:16,465,9,38.79,28.31
2020-11-08T11:24:26,470,10,38.85,28.30
2020-11-08T11:24:36,491,13,38.97,28.32
2020-11-08T11:24:46,482,12,38.88,28.31
2020-11-08T11:24:56,462,9,38.72,28.33
2020-11-08T11:25:06,464,9,38.73,28.33
2020-11-08T11:25:16,465,9,38.72,28.31
2020-11-08T11:25:26,456,8,38.73,28.33
2020-11-08T11:25:36,459,8,38.74,28.31
2020-11-08T11:25:46,464,9,38.75,28.34
2020-11-08T11:25:56,459,8,38.71,28.34
2020-11-08T11:26:06,456,8,38.61,28.33
2020-11-08T11:26:16,454,8,38.64,28.32
2020-11-08T11:26:26,447,7,38.56,28.32
2020-11-08T11:26:36,441,6,38.59,28.32
2020-11-08T11:26:46,435,5,38.62,28.30
2020-11-08T11:26:56,447,7,38.71,28.31
2020-11-08T11:27:06,441,6,38.55,28.29
2020-11-08T11:27:16,432,4,38.61,28.29
2020-11-08T11:27:26,447,7,38.72,28.29
2020-11-08T11:27:36,447,7,38.75,28.29
2020-11-08T11:27:46,452,7,38.72,28.29
2020-11-08T11:27:56,444,6,38.64,28.28
2020-11-08T11:28:06,447,7,38.65,28.30
2020-11-08T11:28:16,442,6,38.63,28.29
2020-11-08T11:28:26,435,5,38.62,28.30
2020-11-08T11:28:36,441,6,38.61,28.30
2020-11-08T11:28:46,434,5,38.63,28.29
2020-11-08T11:28:56,435,5,38.64,28.30
2020-11-08T11:29:06,442,6,38.67,28.31
2020-11-08T11:29:16,447,7,38.68,28.30
2020-11-08T11:29:26,459,8,38.68,28.30
2020-11-08T11:29:36,454,8,38.61,28.31
2020-11-08T11:29:46,444,6,38.57,28.30
2020-11-08T11:29:56,437,5,38.51,28.31
2020-11-08T11:30:06,434,5,38.53,28.29
2020-11-08T11:30:16,441,6,38.58,28.31
2020-11-08T11:30:26,441,6,38.58,28.32
2020-11-08T11:30:36,441,6,38.58,28.31
2020-11-08T11:30:46,447,7,38.65,28.33
2020-11-08T11:30:56,447,7,38.57,28.31
2020-11-08T11:31:06,447,7,38.55,28.32
2020-11-08T11:31:16,444,6,38.45,28.33
2020-11-08T11:31:26,442,6,38.33,28.34
2020-11-08T11:31:36,454,8,38.41,28.32
2020-11-08T11:31:46,451,7,38.43,28.32
2020-11-08T11:31:56,444,6,38.38,28.33
2020-11-08T11:32:06,444,6,38.43,28.30
2020-11-08T11:32:16,441,6,38.38,28.32
2020-11-08T11:32:26,437,5,38.36,28.32
2020-11-08T11:32:36,434,5,38.27,28.34
2020-11-08T11:32:46,437,5,38.31,28.32
2020-11-08T11:32:56,425,3,38.16,28.32
2020-11-08T11:33:06,441,6,38.27,28.32
2020-11-08T11:33:16,441,6,38.24,28.32
2020-11-08T11:33:26,428,4,38.13,28.30
2020-11-08T11:33:36,427,4,38.12,28.31
2020-11-08T11:33:46,421,3,38.09,28.31
2020-11-08T11:33:56,417,2,38.04,28.32
2020-11-08T11:34:06,421,3,38.11,28.32
2020-11-08T11:34:16,415,2,38.03,28.32
2020-11-08T11:34:26,413,1,38.16,28.32
2020-11-08T11:34:36,421,3,38.15,28.32
2020-11-08T11:34:46,418,2,38.16,28.30
2020-11-08T11:34:56,418,2,38.14,28.29
2020-11-08T11:35:06,425,3,38.17,28.31
2020-11-08T11:35:16,421,3,38.09,28.28
2020-11-08T11:35:26,413,1,38.03,28.29
2020-11-08T11:35:36,413,1,38.06,28.29
2020-11-08T11:35:46,415,2,38.07,28.29
2020-11-08T11:35:56,409,1,38.01,28.29
2020-11-08T11:36:06,415,2,38.08,28.29
2020-11-08T11:36:16,409,1,38.08,28.30
2020-11-08T11:36:26,418,2,38.05,28.29
2020-11-08T11:36:36,421,3,38.11,28.29
2020-11-08T11:36:46,417,2,37.98,28.30
2020-11-08T11:36:56,409,1,38.01,28.28
2020-11-08T11:37:06,415,2,38.03,28.27
2020-11-08T11:37:16,409,1,38.02,28.27
2020-11-08T11:37:26,407,1,38.00,28.26
2020-11-08T11:37:36,401,0,37.98,28.26
2020-11-08T11:37:46,400,0,37.98,28.28
2020-11-08T11:37:56,400,0,37.97,28.26
2020-11-08T11:38:06,405,0,38.02,28.25
2020-11-08T11:38:16,517,17,38.08,28.26
2020-11-08T11:38:26,828,65,38.00,28.27
2020-11-08T11:38:36,651,38,38.04,28.28
2020-11-08T11:38:46,561,24,38.02,28.27
2020-11-08T11:38:56,523,18,38.05,28.29
2020-11-08T11:39:06,491,13,38.01,28.29
2020-11-08T11:39:16,475,11,38.06,28.30
2020-11-08T11:39:26,457,8,37.99,28.31
2020-11-08T11:39:36,459,8,38.13,28.31
2020-11-08T11:39:46,448,7,38.09,28.30
2020-11-08T11:39:56,441,6,38.09,28.31
2020-11-08T11:40:06,433,5,38.06,28.31
2020-11-08T11:40:16,428,4,38.13,28.30
2020-11-08T11:40:26,426,3,38.14,28.32
2020-11-08T11:40:36,434,5,38.13,28.33
2020-11-08T11:40:46,428,4,38.05,28.30
2020-11-08T11:40:56,422,3,38.05,28.30
2020-11-08T11:41:06,424,3,38.07,28.31
2020-11-08T11:41:16,424,3,38.11,28.31
2020-11-08T11:41:26,426,3,38.10,28.32
2020-11-08T11:41:36,437,5,38.12,28.32
2020-11-08T11:41:46,433,5,38.05,28.32
2020-11-08T11:41:56,422,3,37.92,28.32
2020-11-08T11:42:06,420,3,37.92,28.33
2020-11-08T11:42:16,422,3,37.97,28.34
2020-11-08T11:42:26,416,2,37.91,28.30
2020-11-08T11:42:36,418,2,38.04,28.31
2020-11-08T11:42:46,422,3,38.03,28.30
2020-11-08T11:42:56,424,3,38.02,28.32
2020-11-08T11:43:06,422,3,37.97,28.30
2020-11-08T11:43:16,428,4,38.07,28.31
2020-11-08T11:43:26,422,3,38.01,28.30
2020-11-08T11:43:36,422,3,38.03,28.29
2020-11-08T11:43:46,414,2,37.94,28.31
2020-11-08T11:43:56,433,5,38.07,28.31
2020-11-08T11:44:06,428,4,38.06,28.30
2020-11-08T11:44:16,422,3,37.98,28.28
2020-11-08T11:44:26,434,5,38.05,28.29
2020-11-08T11:44:36,437,5,38.10,28.29
2020-11-08T11:44:46,424,3,37.84,28.28
2020-11-08T11:44:56,428,4,37.95,28.29
2020-11-08T11:45:06,428,4,37.95,28.30
2020-11-08T11:45:16,433,5,37.88,28.29
2020-11-08T11:45:26,424,3,37.92,28.26
2020-11-08T11:45:36,424,3,37.96,28.26
2020-11-08T11:45:46,424,3,37.90,28.27
2020-11-08T11:45:56,434,5,37.89,28.24
2020-11-08T11:46:06,450,7,37.96,28.25
2020-11-08T11:46:16,455,8,37.97,28.26
2020-11-08T11:46:26,434,5,37.94,28.24
2020-11-08T11:46:36,447,7,37.90,28.24
2020-11-08T11:46:46,438,5,37.77,28.24
2020-11-08T11:46:56,434,5,37.81,28.23
2020-11-08T11:47:06,434,5,37.76,28.22
2020-11-08T11:47:16,426,3,37.79,28.23
2020-11-08T11:47:26,415,2,37.60,28.18
2020-11-08T11:47:36,414,2,37.66,28.22
2020-11-08T11:47:46,448,7,37.73,28.20
2020-11-08T11:47:56,455,8,37.70,28.21
2020-11-08T11:48:06,451,7,37.81,28.21
2020-11-08T11:48:16,441,6,37.71,28.22
2020-11-08T11:48:26,464,9,37.72,28.22
2020-11-08T11:48:36,444,6,37.75,28.19
2020-11-08T11:48:46,459,8,37.79,28.20
2020-11-08T11:48:56,447,7,37.84,28.23
2020-11-08T11:49:06,445,6,37.79,28.23
2020-11-08T11:49:16,441,6,37.69,28.24
2020-11-08T11:49:26,455,8,37.77,28.25
2020-11-08T11:49:36,457,8,37.75,28.24
2020-11-08T11:49:46,445,6,37.68,28.26
2020-11-08T11:49:56,425,3,37.62,28.24
2020-11-08T11:50:06,435,5,37.59,28.27
2020-11-08T11:50:16,415,2,37.57,28.28
2020-11-08T11:50:26,408,1,37.50,28.27
2020-11-08T11:50:36,419,2,37.68,28.28
2020-11-08T11:50:46,415,2,37.60,28.30
2020-11-08T11:50:56,419,2,37.63,28.29
2020-11-08T11:51:06,419,2,37.60,28.26
2020-11-08T11:51:16,410,1,37.61,28.24
2020-11-08T11:51:26,428,4,37.67,28.25
2020-11-08T11:51:36,426,3,37.69,28.25
2020-11-08T11:51:46,651,38,37.64,28.23
2020-11-08T11:51:56,549,22,37.62,28.24
2020-11-08T11:52:06,493,14,37.60,28.24
2020-11-08T11:52:16,455,8,37.62,28.25
2020-11-08T11:52:26,437,5,37.63,28.25
2020-11-08T11:52:36,447,7,37.62,28.24
2020-11-08T11:52:46,444,6,37.65,28.23
2020-11-08T11:52:56,433,5,37.63,28.23
2020-11-08T11:53:06,426,3,37.69,28.24
2020-11-08T11:53:16,426,3,37.71,28.24
2020-11-08T11:53:26,426,3,37.71,28.25
2020-11-08T11:53:36,424,3,37.69,28.25
2020-11-08T11:53:46,415,2,37.71,28.23
2020-11-08T11:53:56,422,3,37.63,28.23
2020-11-08T11:54:06,422,3,37.69,28.26
2020-11-08T11:54:16,415,2,37.73,28.27
2020-11-08T11:54:26,413,1,37.66,28.26
2020-11-08T11:54:36,408,1,37.69,28.26
2020-11-08T11:54:46,413,1,37.65,28.26
2020-11-08T11:54:56,402,0,37.65,28.24
2020-11-08T11:55:06,428,132,37.80,28.25
2020-11-08T11:55:16,405,0,37.69,28.26
2020-11-08T11:55:26,415,2,37.70,28.26
2020-11-08T11:55:36,419,2,37.74,28.27
2020-11-08T11:55:46,434,5,37.63,28.23
2020-11-08T11:55:56,447,7,37.72,28.24
2020-11-08T11:56:06,439,5,37.66,28.25
2020-11-08T11:56:16,423,3,37.72,28.26
2020-11-08T11:56:26,451,7,37.66,28.25
2020-11-08T11:56:36,457,8,37.68,28.25
2020-11-08T11:56:46,444,6,37.68,28.25
2020-11-08T11:56:56,451,7,37.77,28.23
2020-11-08T11:57:06,445,6,37.69,28.25
2020-11-08T11:57:16,442,6,37.67,28.25
2020-11-08T11:57:26,444,6,37.70,28.24
2020-11-08T11:57:36,448,7,37.79,28.25
2020-11-08T11:57:46,445,6,37.75,28.25
2020-11-08T11:57:56,447,7,37.73,28.25
2020-11-08T11:58:06,425,3,37.75,28.24
2020-11-08T11:58:16,447,7,37.72,28.26
2020-11-08T11:58:26,432,4,37.77,28.27
2020-11-08T11:58:36,441,6,37.83,28.26
2020-11-08T11:58:46,441,6,37.78,28.28
2020-11-08T11:58:56,441,6,37.76,28.29
2020-11-08T11:59:06,447,7,37.80,28.29
2020-11-08T11:59:16,437,5,37.64,28.28
2020-11-08T11:59:26,442,6,37.63,28.31
2020-11-08T11:59:36,444,6,37.64,28.30
2020-11-08T11:59:46,447,7,37.71,28.28
2020-11-08T11:59:56,442,6,37.65,28.29
2020-11-08T12:00:06,432,4,37.55,28.28
2020-11-08T12:00:16,436,5,37.66,28.29
2020-11-08T12:00:26,436,5,37.63,28.28
2020-11-08T12:00:36,437,5,37.70,28.27
2020-11-08T12:00:46,444,6,37.63,28.27
2020-11-08T12:00:56,436,5,37.61,28.27
2020-11-08T12:01:06,445,6,37.61,28.27
2020-11-08T12:01:16,432,4,37.57,28.25
2020-11-08T12:01:26,423,3,37.58,28.26
2020-11-08T12:01:36,432,4,37.62,28.25
2020-11-08T12:01:46,434,5,37.64,28.25
2020-11-08T12:01:56,447,7,37.60,28.26
2020-11-08T12:02:06,432,4,37.60,28.24
2020-11-08T12:02:16,459,8,37.56,28.23
2020-11-08T12:02:26,477,11,37.57,28.25
2020-11-08T12:02:36,485,12,37.57,28.25
2020-11-08T12:02:46,461,9,37.59,28.25
2020-11-08T12:02:56,726,49,37.57,28.25
2020-11-08T12:03:06,588,28,37.59,28.25
2020-11-08T12:03:16,508,16,37.61,28.26
2020-11-08T12:03:26,485,12,37.60,28.26
2020-11-08T12:03:36,466,10,37.67,28.27
2020-11-08T12:03:46,462,9,37.66,28.28
2020-11-08T12:03:56,455,8,37.65,28.26
2020-11-08T12:04:06,442,6,37.58,28.27
2020-11-08T12:04:16,436,5,37.62,28.26
2020-11-08T12:04:26,437,5,37.69,28.28
2020-11-08T12:04:36,436,5,37.69,28.26
2020-11-08T12:04:46,436,5,37.66,28.26
2020-11-08T12:04:56,428,4,37.65,28.26
2020-11-08T12:05:06,425,3,37.61,28.28
2020-11-08T12:05:16,437,5,37.65,28.27
2020-11-08T12:05:26,419,2,37.62,28.27
2020-11-08T12:05:36,425,3,37.68,28.26
2020-11-08T12:05:46,421,3,37.66,28.27
2020-11-08T12:05:56,428,4,37.69,28.29
2020-11-08T12:06:06,419,2,37.62,28.25
2020-11-08T12:06:16,425,3,37.70,28.25
2020-11-08T12:06:26,425,3,37.72,28.25
2020-11-08T12:06:36,448,7,37.76,28.26
2020-11-08T12:06:46,422,3,37.68,28.25
2020-11-08T12:06:56,448,7,37.75,28.26
2020-11-08T12:07:06,422,3,37.71,28.26
2020-11-08T12:07:16,428,4,37.72,28.26
2020-11-08T12:07:26,432,4,37.69,28.26
2020-11-08T12:07:36,425,3,37.66,28.26
2020-11-08T12:07:46,455,8,37.64,28.28
2020-11-08T12:07:56,452,7,37.69,28.29
2020-11-08T12:08:06,462,9,37.75,28.29
2020-11-08T12:08:16,466,10,37.69,28.27
2020-11-08T12:08:26,455,8,37.71,28.26
2020-11-08T12:08:36,444,6,37.65,28.26
2020-11-08T12:08:46,442,6,37.70,28.29
2020-11-08T12:08:56,445,6,37.71,28.27
2020-11-08T12:09:06,451,7,37.76,28.28
2020-11-08T12:09:16,442,6,37.71,28.29
2020-11-08T12:09:26,442,6,37.74,28.28
2020-11-08T12:09:36,447,7,37.75,28.30
2020-11-08T12:09:46,444,6,37.72,28.29
2020-11-08T12:09:56,442,6,37.70,28.28
2020-11-08T12:10:06,442,6,37.65,28.28
2020-11-08T12:10:16,442,6,37.68,28.28
2020-11-08T12:10:26,444,6,37.70,28.28
2020-11-08T12:10:36,437,5,37.67,28.28
2020-11-08T12:10:46,436,5,37.71,28.26
2020-11-08T12:10:56,437,5,37.72,28.26
2020-11-08T12:11:06,444,6,37.77,28.28
2020-11-08T12:11:16,444,6,37.80,28.26
2020-11-08T12:11:26,457,8,37.78,28.26
2020-11-08T12:11:36,448,7,37.78,28.27
2020-11-08T12:11:46,447,7,37.79,28.27
2020-11-08T12:11:56,444,6,37.77,28.26
2020-11-08T12:12:06,441,6,37.71,28.26
2020-11-08T12:12:16,442,6,37.71,28.27
2020-11-08T12:12:26,437,5,37.71,28.28
2020-11-08T12:12:36,442,6,37.68,28.29
2020-11-08T12:12:46,437,5,37.68,28.28
2020-11-08T12:12:56,436,5,37.65,28.27
2020-11-08T12:13:06,434,5,37.64,28.26
2020-11-08T12:13:16,436,5,37.74,28.27
2020-11-08T12:13:26,442,6,37.76,28.27
2020-11-08T12:13:36,441,6,37.70,28.26
2020-11-08T12:13:46,444,6,37.73,28.25
2020-11-08T12:13:56,461,9,37.67,28.26
2020-11-08T12:14:06,462,9,37.76,28.27
2020-11-08T12:14:16,444,6,37.72,28.27
2020-11-08T12:14:26,455,8,37.77,28.26
2020-11-08T12:14:36,434,5,37.66,28.26
2020-11-08T12:14:46,428,4,37.66,28.27
2020-11-08T12:14:56,436,5,37.72,28.25
2020-11-08T12:15:06,434,5,37.70,28.26
2020-11-08T12:15:16,428,4,37.65,28.25
2020-11-08T12:15:26,428,4,37.66,28.24
2020-11-08T12:15:36,444,6,37.68,28.25
2020-11-08T12:15:46,448,7,37.68,28.24
2020-11-08T12:15:56,442,6,37.65,28.21
2020-11-08T12:16:06,444,6,37.69,28.22
2020-11-08T12:16:16,475,11,37.73,28.22
2020-11-08T12:16:26,487,13,37.75,28.23
2020-11-08T12:16:36,470,10,37.72,28.23
2020-11-08T12:16:46,471,10,37.72,28.22
2020-11-08T12:16:56,453,8,37.69,28.22
2020-11-08T12:17:06,448,7,37.68,28.22
2020-11-08T12:17:16,531,19,37.69,28.23
2020-11-08T12:17:26,549,22,37.66,28.22
2020-11-08T12:17:36,522,18,37.66,28.21
2020-11-08T12:17:46,508,16,37.73,28.22
2020-11-08T12:17:56,501,15,37.68,28.24
2020-11-08T12:18:06,496,14,37.65,28.23
2020-11-08T12:18:16,485,12,37.69,28.23
2020-11-08T12:18:26,461,9,37.65,28.24
2020-11-08T12:18:36,453,8,37.70,28.24
2020-11-08T12:18:46,444,6,37.64,28.25
2020-11-08T12:18:56,423,3,37.67,28.22
2020-11-08T12:19:06,433,5,37.68,28.22
2020-11-08T12:19:16,433,5,37.72,28.22
2020-11-08T12:19:26,442,6,37.76,28.23
2020-11-08T12:19:36,443,6,37.74,28.24
2020-11-08T12:19:46,444,6,37.71,28.24
2020-11-08T12:19:56,447,7,37.72,28.26
2020-11-08T12:20:06,425,3,37.71,28.23
2020-11-08T12:20:16,444,6,37.76,28.25
2020-11-08T12:20:26,441,6,37.70,28.24
2020-11-08T12:20:36,444,6,37.74,28.23
2020-11-08T12:20:46,442,6,37.70,28.24
2020-11-08T12:20:56,442,6,37.73,28.23
2020-11-08T12:21:06,439,5,37.72,28.23
2020-11-08T12:21:16,442,6,37.77,28.24
2020-11-08T12:21:26,443,6,37.74,28.24
2020-11-08T12:21:36,455,8,37.78,28.25
2020-11-08T12:21:46,470,10,37.81,28.24
2020-11-08T12:21:56,483,12,37.78,28.25
2020-11-08T12:22:06,483,12,37.81,28.23
2020-11-08T12:22:16,472,10,37.78,28.24
2020-11-08T12:22:26,478,11,37.78,28.23
2020-11-08T12:22:36,472,10,37.80,28.23
2020-11-08T12:22:46,477,11,37.82,28.24
2020-11-08T12:22:56,465,9,37.78,28.23
2020-11-08T12:23:06,491,13,37.81,28.22
2020-11-08T12:23:16,472,10,37.77,28.22
2020-11-08T12:23:26,465,9,37.79,28.21
2020-11-08T12:23:36,33227,8,37.80,28.20
2020-11-08T12:23:46,455,8,37.80,28.20
2020-11-08T12:23:56,455,8,37.82,28.19
2020-11-08T12:24:06,461,9,37.82,28.21
2020-11-08T12:24:16,537,20,37.80,28.20
2020-11-08T12:24:26,564,24,37.86,28.22
2020-11-08T12:24:36,505,15,37.79,28.22
2020-11-08T12:24:46,478,11,37.79,28.21
2020-11-08T12:24:56,464,9,37.81,28.24
2020-11-08T12:25:06,457,8,37.79,28.22
2020-11-08T12:25:16,455,8,37.83,28.23
2020-11-08T12:25:26,464,9,37.86,28.23
2020-11-08T12:25:36,470,10,37.83,28.25
